,Unnamed: 0_x,Unnamed: 0.1,date_implement,policy,metric_change,state,policy_type,Unnamed: 0_y,stateName,CEN_stateCode,CEN_Bachelor's Degree or Higher,CEN_Employment Rate,CEN_Hispanic or Latino (of any race),CEN_Median Household Income,CEN_Total Employer Establishments,CEN_Total Households,CEN_Total Housing Units,CEN_Total Population,CEN_Unnamed: 0,CEN_Unnamed: 0.1,CEN_Without Health Care Coverage,CP_0_diff,CP_1_diff,CP_2_diff,FD_adminAndFireResponse,FD_fireResponseOnly,FD_lessThan10kCitizens,FD_moreThan10kCitizens,FD_totalFireDepartments,HB_bed_For-Profit,HB_bed_Non-Profit,HB_bed_State/Local Government,HB_bed_Total,OB_Prevalence,S1_people_fully_vaccinated,S1_people_fully_vaccinated_per_hundred,S1_people_vaccinated,S1_people_vaccinated_per_hundred,S2_people_fully_vaccinated,S2_people_fully_vaccinated_per_hundred,S2_people_vaccinated,S2_people_vaccinated_per_hundred,S3_people_fully_vaccinated,S3_people_fully_vaccinated_per_hundred,S3_people_vaccinated,S3_people_vaccinated_per_hundred,S4_people_fully_vaccinated,S4_people_fully_vaccinated_per_hundred,S4_people_vaccinated,S4_people_vaccinated_per_hundred,SP_Governor Political Affiliation,SP_State Attorney General Political Affiliation,SP_State House Majority Political Affiliation,SP_State Senate Majority Political Affiliation
52,52,5,2020-03-13,C3_Cancel public events,1.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
53,53,6,2020-05-04,C3_Cancel public events,-1.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
54,54,7,2020-03-27,C4_Restrictions on gatherings,4.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
55,55,8,2020-05-04,C4_Restrictions on gatherings,-1.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
56,56,9,2020-06-15,C4_Restrictions on gatherings,-2.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
57,57,10,2020-05-11,C5_Close public transport,1.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
58,58,11,2020-04-03,C6_Stay at home requirements,1.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
59,59,12,2020-03-16,C7_Restrictions on internal movement,1.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
60,60,13,2020-06-15,C7_Restrictions on internal movement,-1.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
61,61,14,2020-03-02,C8_International travel controls,3.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
62,62,15,2020-03-11,H1_Public information campaigns,1.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
63,63,16,2020-01-21,H2_Testing policy,1.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
64,64,17,2020-11-03,H2_Testing policy,-1.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
65,65,18,2020-01-21,H3_Contact tracing,1.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
66,66,19,2020-04-03,H6_Facial Coverings,1.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
67,67,20,2020-06-16,H6_Facial Coverings,2.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
68,68,21,2020-12-14,H7_Vaccination policy,1.0,Arkansas,0,3.0,Arkansas,AR,23.3,55.2,256847.0,48952.0,67243.0,1163647.0,1365265.0,3011524.0,3.0,0.0,9.1,227.0,391.0,610.0,672.0,20.0,692.0,56.0,748.0,0.63,2.14,0.26,3.03,36.4,130637.0,4.33,338611.0,11.22,914312.0,30.3,1168568.0,38.72,1211140.0,40.13,1573166.0,52.13,1471272.0,48.75,1788415.0,59.26,0.0,0.0,0.0,0.0
69,69,0,2020-03-13,C1_School closing,1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
70,70,1,2020-03-16,C1_School closing,2.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
71,71,2,2020-08-20,C1_School closing,-1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
72,72,3,2020-03-12,C2_Workplace closing,1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
73,73,4,2020-05-16,C2_Workplace closing,-1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
74,74,5,2020-03-15,C3_Cancel public events,1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
75,75,6,2020-08-11,C3_Cancel public events,-1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
76,76,7,2020-08-03,C4_Restrictions on gatherings,3.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
77,77,8,2020-03-31,C5_Close public transport,1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
78,78,9,2020-05-16,C5_Close public transport,-1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
79,79,10,2020-03-31,C6_Stay at home requirements,2.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
80,80,11,2020-05-16,C6_Stay at home requirements,-1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
81,81,12,2020-03-16,C7_Restrictions on internal movement,1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
82,82,13,2020-05-16,C7_Restrictions on internal movement,-1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
83,83,14,2020-03-02,C8_International travel controls,3.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
84,84,15,2020-01-26,H1_Public information campaigns,1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
85,85,16,2020-01-21,H2_Testing policy,1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
86,86,17,2020-01-21,H3_Contact tracing,1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
87,87,18,2020-04-04,H6_Facial Coverings,1.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
88,88,19,2020-06-19,H6_Facial Coverings,2.0,Arizona,0,2.0,Arizona,AZ,30.2,56.8,2192253.0,62055.0,147163.0,2670441.0,3082000.0,7151502.0,2.0,0.0,11.3,206.0,393.0,624.0,151.0,2.0,153.0,65.0,218.0,0.47,1.36,0.11,1.93,30.9,407127.0,5.59,1110854.0,15.26,2457180.0,33.76,3197814.0,43.93,3434438.0,47.18,4069535.0,55.91,3899480.0,53.57,4496639.0,61.78,0.0,0.0,0.0,0.0
89,89,0,2020-03-07,C1_School closing,1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
90,90,1,2020-03-12,C2_Workplace closing,1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
91,91,2,2020-03-17,C2_Workplace closing,2.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
92,92,3,2020-05-08,C2_Workplace closing,-1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
93,93,4,2020-03-07,C3_Cancel public events,1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
94,94,5,2020-03-11,C4_Restrictions on gatherings,2.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
95,95,6,2020-10-09,C4_Restrictions on gatherings,-1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
96,96,7,2020-11-30,C4_Restrictions on gatherings,1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
97,97,8,2020-03-11,C6_Stay at home requirements,1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
98,98,9,2020-05-08,C6_Stay at home requirements,-1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
99,99,10,2020-03-16,C7_Restrictions on internal movement,1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
100,100,11,2020-05-08,C7_Restrictions on internal movement,-1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
101,101,12,2020-01-17,C8_International travel controls,1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
102,102,13,2020-03-02,C8_International travel controls,2.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
103,103,14,2020-02-02,H1_Public information campaigns,1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
104,104,15,2020-01-21,H2_Testing policy,1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
105,105,16,2020-08-26,H2_Testing policy,-1.0,California,0,4.0,California,CA,35.0,60.3,15579652.0,80440.0,966224.0,13157873.0,14392140.0,39538223.0,4.0,0.0,7.7,220.0,387.0,620.0,410.0,74.0,484.0,311.0,795.0,0.32,1.21,0.33,1.85,30.3,727993.0,1.84,3389906.0,8.58,16311760.0,41.28,21818408.0,55.22,21262872.0,53.81,26194546.0,66.29,24656243.0,62.4,30410779.0,76.97,1.0,1.0,1.0,1.0
